,town,latitude,longitude,country
1631,Cook Shire,-13.68149,143.53156,Australia
1632,Cooktown,-15.4657,145.24984,Australia
1633,Coolangatta,-28.16944,153.53471,Australia
1634,Cooloola Cove,-25.9864,152.99355,Australia
1635,Coolum Beach,-26.5283,153.08809,Australia
1636,Coombabah,-27.91073,153.37093,Australia
1637,Coomera,-27.84333,153.33901,Australia
1638,Coominya,-27.39009,152.5006,Australia
1639,Coopers Plains,-27.56463,153.04067,Australia
1640,Cooran,-26.33689,152.82246,Australia
1641,Cooroibah,-26.36316,152.98599,Australia
1642,Cooroy,-26.41778,152.91149,Australia
1643,Coorparoo,-27.49325,153.05826,Australia
1644,Coppabella,-21.9471,148.3005,Australia
1645,Coral Cove,-24.88309,152.48266,Australia
1646,Corinda,-27.54381,152.98215,Australia
1647,Cornubia,-27.66667,153.21667,Australia
1648,Cotswold Hills,-27.52241,151.89516,Australia
1649,Craiglie,-16.53789,145.46963,Australia
1650,Craignish,-25.28258,152.72429,Australia
1651,Cranbrook,-19.30553,146.75286,Australia
1652,Cranley,-27.51504,151.923,Australia
1653,Crestmead,-27.68759,153.08444,Australia
1654,Crows Nest,-27.25993,152.05164,Australia
1655,Croydon,-18.5136,142.32249,Australia
1656,Cunnamulla,-28.06766,145.68439,Australia
1657,Curra,-26.06667,152.58333,Australia
1658,Currajong,-19.27566,146.77918,Australia
1659,Currimundi,-26.76925,153.12237,Australia
1660,Currumbin,-28.13649,153.48158,Australia
1661,Currumbin Valley,-28.20805,153.39424,Australia
1662,Currumbin Waters,-28.15442,153.47282,Australia
1663,D’Aguilar,-26.98333,152.8,Australia
1664,Daisy Hill,-27.63026,153.15784,Australia
1665,Dakabin,-27.22594,152.99097,Australia
1666,Dalby,-27.18169,151.26205,Australia
1667,Darling Heights,-27.59659,151.93045,Australia
1668,Darra,-27.56693,152.95395,Australia
1669,Dayboro,-27.19632,152.82253,Australia
1670,Deagon,-27.32788,153.06126,Australia
1671,Deception Bay,-27.19354,153.02631,Australia
1672,Deebing Heights,-27.66719,152.74867,Australia
1673,Deeragun,-19.24741,146.6757,Australia
1674,Delaneys Creek,-27.00021,152.79553,Australia
1675,Depot Hill,-23.39024,150.52102,Australia
1676,Diamantina,-24.57676,140.07163,Australia
1677,Dicky Beach,-26.78364,153.13766,Australia
1678,Diddillibah,-26.64166,153.04959,Australia
1679,Dimbulah,-17.14752,145.10969,Australia
1680,Doolandella,-27.61328,152.98547,Australia
1681,Doomadgee,-17.63879,138.74359,Australia
1682,Doonan,-26.43964,152.99204,Australia
1683,Douglas,-19.32394,146.75234,Australia
1684,Drayton,-27.60011,151.90109,Australia
1685,Drewvale,-27.64768,153.05458,Australia
1686,Dundowran Beach,-25.26934,152.76232,Australia
1687,Durack,-27.58947,152.98577,Australia
1688,Dutton Park,-27.49662,153.02796,Australia
1689,Dysart,-22.58825,148.34924,Australia
1690,Eagleby,-27.68333,153.21667,Australia
1691,Earlville,-16.95078,145.73308,Australia
1692,East Brisbane,-27.48099,153.04401,Australia
1693,East Innisfail,-17.53324,146.03487,Australia
1694,East Ipswich,-27.60637,152.77232,Australia
1695,East Mackay,-21.14979,149.1964,Australia
1696,East Toowoomba,-27.57086,151.97422,Australia
1697,Eastern Heights,-27.62849,152.77828,Australia
1698,Eatons Hill,-27.3392,152.9599,Australia
1699,Edens Landing,-27.7027,153.16943,Australia
1700,Edge Hill,-16.9,145.75,Australia
1701,Edmonton,-17.01902,145.74443,Australia
1702,Eight Mile Plains,-27.58333,153.1,Australia
1703,Eimeo,-21.03766,149.1763,Australia
1704,Elanora,-28.13577,153.44931,Australia
1705,Eli Waters,-25.27922,152.8091,Australia
1706,Elimbah,-27.01667,152.95,Australia
1707,Ellen Grove,-27.61529,152.94385,Australia
1708,Elliott Heads,-24.91622,152.48988,Australia
1709,Emerald,-23.52296,148.15784,Australia
1710,Emu Park,-23.2568,150.82679,Australia
1711,Enoggera,-27.42832,152.97467,Australia
1712,Esk,-27.23895,152.42223,Australia
1713,Etheridge,-18.56276,143.53832,Australia
1714,Eudlo,-26.72963,152.95395,Australia
1715,Eumundi,-26.47737,152.95115,Australia
1716,Everton Hills,-27.38909,152.97126,Australia
1717,Everton Park,-27.40732,152.9884,Australia
1718,Fairfield,-27.50644,153.02479,Australia
1719,Fernvale,-27.45475,152.65321,Australia
1720,Ferny Grove,-27.4008,152.93475,Australia
1721,Ferny Hills,-27.39594,152.93737,Australia
1722,Fig Tree Pocket,-27.52784,152.9619,Australia
1723,Fitzgibbon,-27.33971,153.02921,Australia
1724,Flinders,-20.8903,144.38814,Australia
1725,Flinders View,-27.65046,152.77451,Australia
1726,Forest Glen,-26.68864,153.00453,Australia
1727,Forest Lake,-27.62563,152.96883,Australia
1728,Forestdale,-27.66334,153.00383,Australia
1729,Fortitude Valley,-27.45706,153.03178,Australia
1730,Fraser Coast,-25.34145,152.67024,Australia
1731,Frenchville,-23.34761,150.5445,Australia
1732,Freshwater,-16.88333,145.71667,Australia
1733,Gailes,-27.61133,152.9132,Australia
1734,Garbutt,-19.26602,146.78224,Australia
1735,Gatton,-27.55873,152.27618,Australia
1736,Gaven,-27.95651,153.33453,Australia
1737,Gayndah,-25.62522,151.61144,Australia
1738,Gaythorne,-27.41667,152.98333,Australia
1739,Geebung,-27.37246,153.04712,Australia
1740,Gilston,-28.03333,153.3,Australia
1741,Gin Gin,-24.99363,151.95808,Australia
1742,Gladstone,-24.01869,151.65818,Australia
1743,Gladstone Central,-23.84281,151.24887,Australia
1744,Glass House Mountains,-26.89758,152.95319,Australia
1745,Glen Eden,-23.89738,151.27133,Australia
1746,Gleneagle,-27.93333,152.98333,Australia
1747,Glenella,-21.11768,149.14453,Australia
1748,Glenvale,-27.56818,151.8934,Australia
1749,Glenview,-26.76667,153.01667,Australia
1750,Gold Coast,-28.00029,153.43088,Australia
1751,Golden Beach,-26.82177,153.11972,Australia
1752,Gooburrum,-24.82312,152.33154,Australia
1753,Goodna,-27.61046,152.89896,Australia
1754,Goondiwindi,-28.46221,150.31345,Australia
1755,Gordon Park,-27.41899,153.02547,Australia
1756,Gordonvale,-17.09959,145.78038,Australia
1757,Gowrie Junction,-27.48333,151.88333,Australia
1758,Gracemere,-23.43792,150.45749,Australia
1759,Graceville,-27.52201,152.98222,Australia
1760,Grange,-27.42251,153.01527,Australia
1761,Granville,-25.54486,152.73346,Australia
1762,Greenbank,-27.71667,152.98333,Australia
1763,Greenslopes,-27.50815,153.04951,Australia
1764,Griffin,-27.27149,153.03942,Australia
1765,Gulliver,-19.28814,146.77691,Australia
1766,Gumdale,-27.49188,153.15315,Australia
1767,Gympie,-26.18979,152.66499,Australia
1768,Gympie Regional Council,-26.18881,152.65868,Australia
1769,Hamilton,-27.43896,153.06287,Australia
1770,Harlaxton,-27.53333,151.96667,Australia
1771,Harristown,-27.58333,151.93333,Australia
1772,Hatton Vale,-27.56667,152.46667,Australia
1773,Hawthorne,-27.46696,153.05779,Australia
1774,Hay Point,-21.29646,149.27368,Australia
1775,Healy,-20.74596,139.5001,Australia
1776,Heathwood,-27.63449,152.98814,Australia
1777,Heatley,-19.29035,146.75355,Australia
1778,Helensvale,-27.91828,153.33275,Australia
1779,Helidon,-27.55316,152.12398,Australia
1780,Hemmant,-27.44776,153.13174,Australia
1781,Hendra,-27.41775,153.07025,Australia
1782,Heritage Park,-27.68273,153.06082,Australia
1783,Hermit Park,-19.28741,146.80043,Australia
1784,Herston,-27.44453,153.01852,Australia
1785,Hervey Bay,-25.28762,152.76936,Australia
1786,Highfields,-27.46343,151.95386,Australia
1787,Highgate Hill,-27.48912,153.01878,Australia
1788,Highland Park,-28.01392,153.33312,Australia
1789,Highvale,-27.37227,152.80195,Australia
1790,Hillcrest,-27.66857,153.02614,Australia
1791,Hinchinbrook,-18.6584,146.12296,Australia
1792,Hodgson Vale,-27.66518,151.93251,Australia
1793,Holland Park,-27.51704,153.06744,Australia
1794,Holland Park West,-27.52625,153.06046,Australia
1795,Holloways Beach,-16.84209,145.73922,Australia
1796,Hollywell,-27.90076,153.39609,Australia
1797,Holmview,-27.71631,153.17045,Australia
1798,Home Hill,-19.65921,147.41232,Australia
1799,Hope Island,-27.87036,153.35164,Australia
1800,Hope Vale,-15.13588,145.19248,Australia
1801,Howard,-25.31934,152.55986,Australia
1802,Hughenden,-20.84399,144.20035,Australia
1803,Hyde Park,-19.27691,146.79653,Australia
1804,Idalia,-19.30682,146.81389,Australia
1805,Inala,-27.59715,152.97432,Australia
1806,Indooroopilly,-27.50302,152.97518,Australia
1807,Ingham,-18.64552,146.16248,Australia
1808,Innes Park,-24.86833,152.47992,Australia
1809,Innisfail,-17.52209,146.03102,Australia
1810,Innisfail Estate,-17.5183,146.04474,Australia
1811,Ipswich,-27.6779,152.66188,Australia
1812,Isaac,-22.24346,148.23672,Australia
1813,Jacobs Well,-27.77992,153.36153,Australia
1814,Jamboree Heights,-27.55634,152.93402,Australia
1815,Jandowae,-26.78411,151.1124,Australia
1816,Jensen,-19.2457,146.65289,Australia
1817,Jimboomba,-27.83118,153.02737,Australia
1818,Jindalee,-27.53446,152.93843,Australia
1819,Joyner,-27.27613,152.94471,Australia
1820,Jubilee Pocket,-20.28809,148.72938,Australia
1821,Julatten,-16.6072,145.34118,Australia
1822,Kalbar,-27.94169,152.62372,Australia
1823,Kalinga,-27.40957,153.05061,Australia
1824,Kalkie,-24.84426,152.38532,Australia
1825,Kallangur,-27.25204,152.99226,Australia
1826,Kamerunga,-16.87321,145.7013,Australia
1827,Kangaroo Point,-27.47679,153.0367,Australia
1828,Kanimbla,-16.92307,145.72158,Australia
1829,Karalee,-27.56485,152.82446,Australia
1830,Karana Downs,-27.54857,152.80728,Australia
1831,Karumba,-17.48691,140.84262,Australia
1832,Kawana,-23.33933,150.50493,Australia
1833,Kawungan,-25.29879,152.846,Australia
1834,Kearneys Spring,-27.60495,151.94098,Australia
1835,Kedron,-27.40286,153.02969,Australia
1836,Kelso,-19.38932,146.71912,Australia
1837,Kelvin Grove,-27.44819,153.01337,Australia
1838,Kenmore,-27.50759,152.93879,Australia
1839,Kenmore Hills,-27.5042,152.93183,Australia
1840,Kensington Grove,-27.53278,152.47205,Australia
1841,Keperra,-27.41376,152.94703,Australia
1842,Kepnock,-24.87606,152.37518,Australia
1843,Kewarra Beach,-16.78219,145.68455,Australia
1844,Kilcoy,-26.943,152.56545,Australia
1845,Kin Kora,-23.87705,151.24722,Australia
1846,Kingaroy,-26.53994,151.8373,Australia
1847,Kings Beach,-26.80166,153.14261,Australia
1848,Kingsthorpe,-27.47558,151.81409,Australia
1849,Kingston,-27.66667,153.11667,Australia
1850,Kippa-Ring,-27.22586,153.0835,Australia
1851,Kirkwood,-23.90327,151.23545,Australia
1852,Kirwan,-19.30323,146.72531,Australia
1853,Kleinton,-27.43333,151.95,Australia
1854,Koongal,-23.36887,150.54917,Australia
1855,Kooralbyn,-28.07955,152.83974,Australia
1856,Kowanyama,-15.27882,141.81287,Australia
1857,Kuluin,-26.65779,153.05608,Australia
1858,Kuraby,-27.60683,153.09367,Australia
1859,Kuranda,-16.81978,145.63818,Australia
1860,Kurwongbah,-27.2325,152.97621,Australia
1861,Labrador,-27.94402,153.39815,Australia
1862,Laidley,-27.63278,152.39285,Australia
1863,Lake Macdonald,-26.38482,152.93213,Australia
1864,Lammermoor,-23.16076,150.76079,Australia
1865,Landsborough,-26.80666,152.96095,Australia
1866,Lawnton,-27.28333,152.98333,Australia
1867,Leichhardt,-27.62279,152.73373,Australia
1868,Little Mountain,-26.78436,153.09218,Australia
1869,Lockhart River,-13.01876,143.25024,Australia
1870,Lockyer Valley,-27.68139,152.23036,Australia
1871,Logan,-27.76294,153.04492,Australia
1872,Logan Central,-27.64385,153.10725,Australia
1873,Logan City,-27.63917,153.10944,Australia
1874,Logan Reserve,-27.72414,153.09002,Australia
1875,Logan Village,-27.76832,153.10762,Australia
1876,Loganholme,-27.68444,153.1864,Australia
1877,Loganlea,-27.67535,153.13472,Australia
1878,Longreach,-23.876,143.86708,Australia
1879,Lota,-27.46923,153.1858,Australia
1880,Lower Beechmont,-28.04751,153.24572,Australia
1881,Lowood,-27.46555,152.57625,Australia
1882,Lutwyche,-27.42275,153.03354,Australia
1883,Macgregor,-27.5649,153.0665,Australia
1884,Machans Beach,-16.85849,145.74468,Australia
1885,Mackay,-21.08189,149.04265,Australia
1886,Mackay City,-21.14463,149.18678,Australia
1887,Mackenzie,-27.54351,153.12057,Australia
1888,Macleay Island,-27.61089,153.35996,Australia
1889,Magnetic Island,-19.15514,146.8485,Australia
1890,Main Beach,-27.97879,153.4266,Australia
1891,Malanda,-17.35228,145.59528,Australia
1892,Maleny,-26.76001,152.84926,Australia
1893,Mango Hill,-27.24349,153.02384,Australia
1894,Manly West,-27.47382,153.16641,Australia
1895,Manoora,-16.91706,145.73665,Australia
1896,Mansfield,-27.53929,153.09895,Australia
1897,Manunda,-16.91721,145.7492,Australia
1898,Mapleton,-26.62431,152.86784,Australia
1899,Mapoon,-12.1096,141.90216,Australia
1900,Maranoa,-26.39289,148.43098,Australia
1901,Marcoola,-26.5845,153.09465,Australia
1902,Mareeba,-16.99096,145.42306,Australia
1903,Margate,-27.24761,153.09809,Australia
1904,Marian,-21.14386,148.94209,Australia
1905,Maroochy River,-26.57767,153.01884,Australia
1906,Maroochydore,-26.66008,153.09953,Australia
1907,Marsden,-27.67342,153.09732,Australia
1908,Maryborough,-25.54073,152.70493,Australia
1909,Maudsland,-27.95,153.26667,Australia
1910,McDowall,-27.38266,152.99194,Australia
1911,McKinlay,-20.59413,141.67448,Australia
1912,Meadowbrook,-27.66401,153.14465,Australia
1913,Menzies,-20.71809,139.49717,Australia
1914,Meridan Plains,-26.77351,153.06187,Australia
1915,Meringandan West,-27.41612,151.88727,Australia
1916,Mermaid Beach,-28.04411,153.43472,Australia
1917,Mermaid Waters,-28.04912,153.43081,Australia
1918,Merrimac,-28.05085,153.37307,Australia
1919,Miami,-28.07173,153.44158,Australia
1920,Middle Park,-27.55596,152.92223,Australia
1921,Middle Ridge,-27.60709,151.96688,Australia
1922,Middlemount,-22.81226,148.69926,Australia
1923,Miles,-26.65836,150.18822,Australia
1924,Millbank,-24.87536,152.32217,Australia
1925,Millmerran,-27.87913,151.27058,Australia
1926,Millstream,-17.65318,145.41401,Australia
1927,Milton,-27.47039,153.00312,Australia
1928,Minden,-27.55965,152.54493,Australia
1929,Minyama,-26.69573,153.12353,Australia
1930,Mirani,-21.15729,148.86217,Australia
1931,Mission Beach,-17.86885,146.10392,Australia
1932,Mission River,-12.59509,141.9576,Australia
1933,Mitchell,-26.4849,147.9742,Australia
1934,Mitchelton,-27.41667,152.96667,Australia
1935,Moffat Beach,-26.79048,153.13997,Australia
1936,Moggill,-27.58333,152.86667,Australia
1937,Molendinar,-27.97409,153.36069,Australia
1938,Monkland,-26.21191,152.68245,Australia
1939,Monto,-24.86477,151.12199,Australia
1940,Montville,-26.68333,152.88333,Australia
1941,Mooloolaba,-26.68164,153.11925,Australia
1942,Moore Park Beach,-24.71066,152.20905,Australia
1943,Mooroobool,-16.93489,145.73137,Australia
1944,Moorooka,-27.53436,153.0246,Australia
1945,Moranbah,-22.00163,148.04661,Australia
1946,Morayfield,-27.10876,152.94907,Australia
1947,Moreton Bay,-27.10731,152.92937,Australia
1948,Morningside,-27.46165,153.07511,Australia
1949,Mornington,-16.68436,139.46682,Australia
1950,Mossman,-16.46292,145.37144,Australia
1951,Mount Coolum,-26.56581,153.09139,Australia
1952,Mount Cotton,-27.63333,153.23333,Australia
1953,Mount Crosby,-27.53948,152.80583,Australia
1954,Mount Gravatt,-27.53333,153.08333,Australia
1955,Mount Gravatt East,-27.5405,153.08221,Australia
1956,Mount Isa,-20.72523,139.49727,Australia
1957,Mount Lofty,-27.54628,151.97218,Australia
1958,Mount Louisa,-19.274,146.75091,Australia
1959,Mount Low,-19.23209,146.66951,Australia
1960,Mount Morgan,-23.64532,150.38902,Australia
1961,Mount Nathan,-27.9643,153.27198,Australia
1962,Mount Ommaney,-27.54609,152.93219,Australia
1963,Mount Pleasant,-21.11814,149.15965,Australia
1964,Mount Sheridan,-16.98608,145.73244,Australia
1965,Mount Warren Park,-27.73109,153.20549,Australia
1966,Mountain Creek,-26.70278,153.10133,Australia
1967,Moura,-24.5722,149.96729,Australia
1968,Mudgeeraba,-28.08333,153.36667,Australia
1969,Mudjimba,-26.61497,153.0989,Australia
1970,Mulambin,-23.18755,150.78933,Australia
1971,Mundingburra,-19.29851,146.79352,Australia
1972,Mundoolun,-27.8994,153.0715,Australia
1973,Mundubbera,-25.59266,151.30225,Australia
1974,Munruben,-27.74635,153.03119,Australia
1975,Murarrie,-27.46289,153.09809,Australia
1976,Murgon,-26.2417,151.94047,Australia
1977,Murray,-19.31803,146.79494,Australia
1978,Murrumba Downs,-27.26733,153.01053,Australia
1979,Murweh,-26.13609,146.6041,Australia
1980,Nambour,-26.62613,152.95941,Australia
1981,Nanango,-26.67157,152.00211,Australia
1982,Nanum,-12.64511,141.86221,Australia
1983,Napranum,-12.55322,142.06558,Australia
1984,Narangba,-27.20338,152.95923,Australia
1985,Nathan,-27.55888,153.0623,Australia
1986,Nebo,-21.68333,148.68333,Australia
1987,Nelly Bay,-19.15775,146.84977,Australia
1988,Nerang,-27.98941,153.33633,Australia
1989,New Auckland,-23.88359,151.23563,Australia
1990,New Beith,-27.79359,152.88443,Australia
1991,New Farm,-27.46777,153.04834,Australia
1992,Newmarket,-27.43534,153.00781,Australia
1993,Newport,-27.20731,153.10135,Australia
1994,Newstead,-27.45314,153.04183,Australia
1995,Newtown,-27.55602,151.93255,Australia
1996,Ninderry,-26.54094,152.9752,Australia
1997,Ningi,-27.06108,153.07883,Australia
1998,Nome,-19.36245,146.94672,Australia
1999,Noosa Heads,-26.39433,153.0901,Australia
2000,Noosaville,-26.4,153.06667,Australia
2001,Norman Gardens,-23.33044,150.52747,Australia
2002,Norman Park,-27.47916,153.0625,Australia
2003,Normanton,-17.67183,141.07721,Australia
2004,North Booval,-27.60392,152.79485,Australia
2005,North Burnett,-25.24444,151.32301,Australia
2006,North Ipswich,-27.60286,152.76146,Australia
2007,North Lakes,-27.22426,153.02075,Australia
2008,North Mackay,-21.12009,149.17941,Australia
2009,North Maclean,-27.76759,153.01646,Australia
2010,North Toowoomba,-27.54415,151.96117,Australia
2011,North Ward,-19.24994,146.81477,Australia
2012,Northern Peninsula Area,-10.9719,142.35364,Australia
2013,Norville,-24.8931,152.34089,Australia
2014,Nudgee,-27.3691,153.0847,Australia
2015,Nundah,-27.40252,153.06165,Australia
2016,Oakey,-27.43305,151.72063,Australia
2017,Oakhurst,-25.51253,152.63583,Australia
2018,One Mile,-27.62902,152.73768,Australia
2019,Oonoonba,-19.29684,146.82091,Australia
2020,Ooralea,-21.17394,149.14797,Australia
2021,Ormeau,-27.76791,153.2428,Australia
2022,Ormeau Hills,-27.79653,153.2567,Australia
2023,Ormiston,-27.51667,153.25,Australia
2024,Oxenford,-27.89033,153.31309,Australia
2025,Oxley,-27.55,152.98333,Australia
2026,Pacific Paradise,-26.61807,153.07781,Australia
2027,Pacific Pines,-27.93994,153.31436,Australia
2028,Paddington,-27.45939,152.99509,Australia
2029,Palm Beach,-28.11694,153.46584,Australia
2030,Palm Cove,-16.75,145.66667,Australia
2031,Palm Island,-18.74893,146.60379,Australia
2032,Palmwoods,-26.68584,152.96135,Australia
2033,Paradise Point,-27.88663,153.3933,Australia
2034,Park Avenue,-23.35327,150.5189,Australia
2035,Park Ridge,-27.71667,153.03333,Australia
2036,Park Ridge South,-27.72707,153.0332,Australia
2037,Parkhurst,-23.3,150.51667,Australia
2038,Parkinson,-27.6434,153.02975,Australia
2039,Parkside,-20.7377,139.48865,Australia
2040,Parkwood,-27.95461,153.36304,Australia
2041,Paroo,-27.98742,145.71755,Australia
2042,Parramatta Park,-16.92598,145.76643,Australia
2043,Parrearra,-26.71152,153.12197,Australia
2044,Peachester,-26.84551,152.884,Australia
2045,Pelican Waters,-26.83354,153.10013,Australia
2046,Peregian Beach,-26.481,153.096,Australia
2047,Peregian Springs,-26.48801,153.07577,Australia
